,Msg_Index,frame_time,frame_time_relative,This_Node,Nbr_Node,Next_Hop,TTL,AODV_Msg,Source_Node,Destination_Node,Hop_Count,Source_Seq_Num,Dest_Seq_Num,Broadcast_ID,This_Node_Is_Dest,This_Node_Is_Orig,Hello,Nbr_Is_Orig,Nbr_Is_Dest,RREQ_Msg_Idx,RREP_Resp_Time,RREP_Resp_Time_Per_Hop,Hop_Cnt_Over_1,Dest_Seq_Num_Increment,Orig_Seq_Num_Increment,Tagged_For_Del
2328,5506,143.584233,143.563929,10.1.1.40,10.1.1.45,10.1.1.255,9,RREQ,10.1.1.13,10.1.1.3,1,31,3,31,No,No,,False,,,,,,,,
2329,5507,143.590283,143.569979,10.1.1.40,10.1.1.41,10.1.1.255,8,RREQ,10.1.1.13,10.1.1.3,2,31,3,31,No,No,,False,,,,,,,,
2330,5508,143.590845,143.570541,10.1.1.40,10.1.1.49,10.1.1.255,7,RREQ,10.1.1.13,10.1.1.3,3,31,3,31,No,No,,False,,,,,,,,
2331,5509,143.591539,143.571235,10.1.1.40,10.1.1.15,10.1.1.255,8,RREQ,10.1.1.13,10.1.1.3,2,31,3,31,No,No,,False,,,,,,,,
2332,5510,143.591845,143.571541,10.1.1.40,10.1.1.24,10.1.1.255,7,RREQ,10.1.1.13,10.1.1.3,3,31,3,31,No,No,,False,,,,,,,,
2333,5511,143.592845,143.572541,10.1.1.40,10.1.1.21,10.1.1.255,7,RREQ,10.1.1.13,10.1.1.3,3,31,3,31,No,No,,False,,,,,,,,
2334,5512,143.597846,143.577542,10.1.1.40,10.1.1.11,10.1.1.255,7,RREQ,10.1.1.13,10.1.1.3,3,31,3,31,No,No,,False,,,,,,,,
2335,5513,143.599846,143.579542,10.1.1.40,10.1.1.16,10.1.1.255,7,RREQ,10.1.1.13,10.1.1.3,3,31,3,31,No,No,,False,,,,,,,,
2336,5516,143.610273,143.589969,10.1.1.40,10.1.1.21,10.1.1.41,3,RREP,10.1.1.13,10.1.1.3,5,,3,,No,No,False,,False,2124,4.136346000000003,0.6893910000000005,True,3,,
2337,5518,143.610536,143.590232,10.1.1.40,10.1.1.41,10.1.1.12,2,RREP,10.1.1.13,10.1.1.3,6,,3,,No,No,False,,False,2166,3.5796089999999765,0.511372714285711,True,3,,
2338,5520,143.611308,143.591004,10.1.1.40,10.1.1.12,10.1.1.13,1,RREP,10.1.1.13,10.1.1.3,7,,3,,No,No,False,,False,2166,3.5803809999999885,0.44754762499999856,True,3,,
2339,5535,143.620736,143.600432,10.1.1.40,10.1.1.21,10.1.1.41,3,RREP,10.1.1.13,10.1.1.3,6,,3,,No,No,False,,False,2166,3.5898090000000025,0.5128298571428574,True,3,,
2340,5537,143.620999,143.600695,10.1.1.40,10.1.1.41,10.1.1.12,2,RREP,10.1.1.13,10.1.1.3,7,,3,,No,No,False,,False,2166,3.590071999999992,0.448758999999999,True,3,,
2341,5541,143.623524,143.60322,10.1.1.40,10.1.1.21,10.1.1.41,3,RREP,10.1.1.13,10.1.1.3,5,,3,,No,No,False,,False,2124,4.149597,0.6915995,True,3,,
2342,5543,143.623787,143.603483,10.1.1.40,10.1.1.41,10.1.1.12,2,RREP,10.1.1.13,10.1.1.3,6,,3,,No,No,False,,False,2166,3.5928600000000017,0.5132657142857145,True,3,,
2343,5545,143.624558,143.604254,10.1.1.40,10.1.1.12,10.1.1.13,1,RREP,10.1.1.13,10.1.1.3,7,,3,,No,No,False,,False,2166,3.593630999999988,0.4492038749999985,True,3,,
2344,5548,143.63812,143.617816,10.1.1.40,10.1.1.11,10.1.1.9,3,RREP,10.1.1.1,10.1.1.5,5,,0,,No,No,False,,False,,,,True,,,No matching RREQ
2345,5549,143.640391,143.620087,10.1.1.40,10.1.1.11,10.1.1.9,3,RREP,10.1.1.1,10.1.1.5,5,,0,,No,No,False,,False,,,,True,,,No matching RREQ
2346,5550,143.640908,143.620604,10.1.1.40,10.1.1.11,10.1.1.19,5,RREP,10.1.1.5,10.1.1.1,3,,4,,No,No,False,,False,,,,True,,,No matching RREQ
2347,5553,143.663524,143.64322,10.1.1.40,10.1.1.16,10.1.1.255,10,RREQ,10.1.1.16,10.1.1.6,0,26,1,26,No,No,,True,,,,,,,,
2348,5554,143.664153,143.643849,10.1.1.40,10.1.1.24,10.1.1.41,1,RERR,,10.1.1.19,3,,25,,No,No,,,,,,,,,,
2349,5556,143.66683,143.646526,10.1.1.40,10.1.1.21,10.1.1.255,9,RREQ,10.1.1.16,10.1.1.6,1,26,1,26,No,No,,False,,,,,,,,
2350,5557,143.669203,143.648899,10.1.1.40,10.1.1.41,10.1.1.12,1,RERR,,10.1.1.2,1,,0,,No,No,,,,,,,,,,
2351,5559,143.670251,143.649947,10.1.1.40,10.1.1.49,10.1.1.255,9,RREQ,10.1.1.16,10.1.1.6,1,26,1,26,No,No,,False,,,,,,,,
2352,5560,143.672574,143.65227,10.1.1.40,10.1.1.41,10.1.1.255,9,RREQ,10.1.1.16,10.1.1.6,1,26,1,26,No,No,,False,,2558,,,,,,
2353,5561,143.673831,143.653527,10.1.1.40,10.1.1.15,10.1.1.255,9,RREQ,10.1.1.16,10.1.1.6,1,26,1,26,No,No,,False,,,,,,,,
2354,5562,143.674137,143.653833,10.1.1.40,10.1.1.45,10.1.1.255,8,RREQ,10.1.1.16,10.1.1.6,2,26,1,26,No,No,,False,,,,,,,,
2355,5564,143.694831,143.674527,10.1.1.40,10.1.1.11,10.1.1.16,1,RREP,10.1.1.16,10.1.1.6,7,,1,,No,No,False,,False,2107,4.333919000000009,0.5417398750000011,True,1,,
2356,5570,143.701038,143.680734,10.1.1.40,10.1.1.11,10.1.1.16,1,RREP,10.1.1.16,10.1.1.6,8,,1,,No,No,False,,False,2178,3.6251259999999945,0.4027917777777772,True,1,,
2357,5583,143.873197,143.852893,10.1.1.40,10.1.1.12,10.1.1.255,7,RREQ,10.1.1.12,10.1.1.2,0,33,0,33,No,No,,True,,,,,,,,
2358,5584,143.882247,143.861943,10.1.1.40,10.1.1.41,10.1.1.255,6,RREQ,10.1.1.12,10.1.1.2,1,33,0,33,No,No,,False,,,,,,,,
2359,5585,143.88281,143.862506,10.1.1.40,10.1.1.11,10.1.1.255,5,RREQ,10.1.1.12,10.1.1.2,2,33,0,33,No,No,,False,,,,,,,,
2360,5587,143.88481,143.864506,10.1.1.40,10.1.1.16,10.1.1.255,5,RREQ,10.1.1.12,10.1.1.2,2,33,0,33,No,No,,False,,,,,,,,
2361,5588,143.885374,143.86507,10.1.1.40,10.1.1.11,10.1.1.19,1,RREP-ACK,,,0,0,0,0,No,No,,,,,,,,,,RREP-ACK
2362,5589,143.88681,143.866506,10.1.1.40,10.1.1.21,10.1.1.255,5,RREQ,10.1.1.12,10.1.1.2,2,33,0,33,No,No,,False,,,,,,,,
2363,5590,143.887347,143.867043,10.1.1.40,10.1.1.11,10.1.1.41,2,RREP,10.1.1.12,10.1.1.2,2,,0,,No,No,False,,False,2092,4.7751499999999965,1.5917166666666656,True,0,,
2364,5592,143.88761,143.867306,10.1.1.40,10.1.1.41,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,3,,0,,No,No,False,,False,2092,4.775413000000015,1.1938532500000036,True,0,,
2365,5599,143.895763,143.875459,10.1.1.40,10.1.1.11,10.1.1.9,1,RREP-ACK,,,0,0,0,0,No,No,,,,,,,,,,RREP-ACK
2366,5601,143.897148,143.876844,10.1.1.40,10.1.1.11,10.1.1.41,2,RREP,10.1.1.12,10.1.1.2,2,,0,,No,No,False,,False,2092,4.784951000000007,1.5949836666666688,True,0,,
2367,5603,143.897671,143.877367,10.1.1.40,10.1.1.41,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,3,,0,,No,No,False,,False,2092,4.785473999999994,1.1963684999999984,True,0,,
2368,5605,143.898643,143.878339,10.1.1.40,10.1.1.11,10.1.1.41,2,RREP,10.1.1.12,10.1.1.2,1,,0,,No,No,False,,False,2067,5.033445999999998,2.516722999999999,False,0,,
2369,5607,143.898906,143.878602,10.1.1.40,10.1.1.41,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,2,,0,,No,No,False,,False,2092,4.786709000000002,1.5955696666666672,True,0,,
2370,5693,144.8472,144.826896,10.1.1.40,10.1.1.41,10.1.1.255,1,RERR,,10.1.1.13,1,,31,,No,No,,,,,,,,,,
2371,5694,144.847747,144.827443,10.1.1.40,10.1.1.49,10.1.1.11,1,RERR,,10.1.1.13,1,,31,,No,No,,,,,,,,,,
2372,5696,144.849747,144.829443,10.1.1.40,10.1.1.11,10.1.1.19,1,RERR,,10.1.1.13,1,,31,,No,No,,,,,,,,,,
2373,5697,144.857747,144.837443,10.1.1.40,10.1.1.21,10.1.1.255,1,RERR,,10.1.1.13,1,,31,,No,No,,,,,,,,,,
2374,5703,144.870195,144.849891,10.1.1.40,10.1.1.12,10.1.1.255,1,RREP,10.1.1.12,10.1.1.12,0,,33,,No,No,True,,,,,,,,,
2375,5704,144.874502,144.854198,10.1.1.40,10.1.1.45,10.1.1.255,1,RREP,10.1.1.45,10.1.1.45,0,,1,,No,No,True,,,,,,,,,
2376,5705,144.875247,144.854943,10.1.1.40,10.1.1.41,10.1.1.255,1,RREP,10.1.1.41,10.1.1.41,0,,1,,No,No,True,,,,,,,,,
2377,5707,144.884421,144.864117,10.1.1.40,10.1.1.15,10.1.1.255,1,RREP,10.1.1.15,10.1.1.15,0,,18,,No,No,True,,,,,,,,,
2378,5709,144.884964,144.86466,10.1.1.40,10.1.1.11,10.1.1.41,2,RREP,10.1.1.12,10.1.1.2,2,,0,,No,No,False,,False,2092,5.7727669999999875,1.9242556666666626,True,0,,
2379,5711,144.885227,144.864923,10.1.1.40,10.1.1.41,10.1.1.12,1,RREP,10.1.1.12,10.1.1.2,3,,0,,No,No,False,,False,2092,5.773030000000006,1.4432575000000014,True,0,,
2380,5714,144.886587,144.866283,10.1.1.40,10.1.1.24,10.1.1.255,1,RREP,10.1.1.24,10.1.1.24,0,,1,,No,No,True,,,,,,,,,
2381,5715,144.887156,144.866852,10.1.1.40,10.1.1.11,10.1.1.29,1,RREP-ACK,,,0,0,0,0,No,No,,,,,,,,,,RREP-ACK
2382,5716,144.888612,144.868308,10.1.1.40,10.1.1.21,10.1.1.255,1,RREP,10.1.1.21,10.1.1.21,0,,0,,No,No,True,,,,,,,,,
2383,5717,144.889136,144.868832,10.1.1.40,10.1.1.11,10.1.1.255,1,RREP,10.1.1.11,10.1.1.11,0,,25,,No,No,True,,,,,,,,,
2384,5718,144.8897,144.869396,10.1.1.40,10.1.1.49,10.1.1.255,1,RREP,10.1.1.49,10.1.1.49,0,,0,,No,No,True,,,,,,,,,
2385,5720,144.892808,144.872504,10.1.1.40,10.1.1.16,10.1.1.255,1,RREP,10.1.1.16,10.1.1.16,0,,26,,No,No,True,,,,,,,,,
2386,5787,145.769431,145.749127,10.1.1.40,10.1.1.11,10.1.1.255,1,RERR,,10.1.1.5,1,,1,,No,No,,,,,,,,,,
2387,5788,145.773729,145.753425,10.1.1.40,10.1.1.49,10.1.1.15,1,RERR,,10.1.1.5,1,,1,,No,No,,,,,,,,,,
2388,5801,145.872195,145.851891,10.1.1.40,10.1.1.12,10.1.1.255,1,RREP,10.1.1.12,10.1.1.12,0,,33,,No,No,True,,,,,,,,,
2389,5802,145.873247,145.852943,10.1.1.40,10.1.1.41,10.1.1.255,1,RREP,10.1.1.41,10.1.1.41,0,,1,,No,No,True,,,,,,,,,
2390,5803,145.879502,145.859198,10.1.1.40,10.1.1.45,10.1.1.255,1,RREP,10.1.1.45,10.1.1.45,0,,1,,No,No,True,,,,,,,,,
2391,5804,145.8808,145.860496,10.1.1.40,10.1.1.15,10.1.1.49,1,RERR,,10.1.1.34,1,,27,,No,No,,,,,,,,,,
2392,5806,145.885808,145.865504,10.1.1.40,10.1.1.24,10.1.1.255,1,RREP,10.1.1.24,10.1.1.24,0,,1,,No,No,True,,,,,,,,,
2393,5807,145.886421,145.866117,10.1.1.40,10.1.1.15,10.1.1.255,1,RREP,10.1.1.15,10.1.1.15,0,,18,,No,No,True,,,,,,,,,
2394,5808,145.887808,145.867504,10.1.1.40,10.1.1.49,10.1.1.255,1,RREP,10.1.1.49,10.1.1.49,0,,0,,No,No,True,,,,,,,,,
2395,5809,145.888808,145.868504,10.1.1.40,10.1.1.21,10.1.1.255,1,RREP,10.1.1.21,10.1.1.21,0,,0,,No,No,True,,,,,,,,,
2396,5813,145.995675,145.975371,10.1.1.40,10.1.1.15,10.1.1.255,9,RREQ,10.1.1.15,10.1.1.5,0,19,0,19,No,No,,True,,2543,,,,,,
2397,5814,145.996725,145.976421,10.1.1.40,10.1.1.41,10.1.1.255,8,RREQ,10.1.1.15,10.1.1.5,1,19,0,19,No,No,,False,,,,,,,,
2398,5815,145.998287,145.977983,10.1.1.40,10.1.1.21,10.1.1.255,7,RREQ,10.1.1.15,10.1.1.5,2,19,0,19,No,No,,False,,,,,,,,
2399,5816,146.000981,145.980677,10.1.1.40,10.1.1.16,10.1.1.255,8,RREQ,10.1.1.15,10.1.1.5,1,19,0,19,No,No,,False,,,,,,,,
2400,5817,146.007288,145.986984,10.1.1.40,10.1.1.12,10.1.1.255,7,RREQ,10.1.1.15,10.1.1.5,2,19,0,19,No,No,,False,,,,,,,,
2401,5818,146.008594,145.98829,10.1.1.40,10.1.1.11,10.1.1.255,6,RREQ,10.1.1.15,10.1.1.5,3,19,1,19,No,No,,False,,,,,,,,
2402,5822,146.012738,145.992434,10.1.1.40,10.1.1.21,10.1.1.24,2,RREP,10.1.1.15,10.1.1.5,4,,1,,No,No,False,,False,2206,5.352063000000015,1.0704126000000032,True,1,,
2403,5828,146.016834,145.99653,10.1.1.40,10.1.1.24,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,5,,1,,No,No,False,,False,2206,5.356159000000019,0.8926931666666699,True,1,,
2404,5832,146.01867,145.998366,10.1.1.40,10.1.1.21,10.1.1.24,2,RREP,10.1.1.15,10.1.1.5,4,,1,,No,No,False,,False,2206,5.357995000000017,1.0715990000000033,True,1,,
2405,5834,146.019207,145.998903,10.1.1.40,10.1.1.24,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,5,,1,,No,No,False,,False,2206,5.358532000000025,0.8930886666666709,True,1,,
2406,5838,146.02458,146.004276,10.1.1.40,10.1.1.24,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,6,,1,,No,No,False,,False,2206,5.363905000000017,0.7662721428571453,True,1,,
2407,5841,146.026238,146.005934,10.1.1.40,10.1.1.21,10.1.1.24,2,RREP,10.1.1.15,10.1.1.5,5,,1,,No,No,False,,False,2206,5.365563000000009,0.8942605000000015,True,1,,
2408,5843,146.026755,146.006451,10.1.1.40,10.1.1.24,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,6,,1,,No,No,False,,False,2206,5.366080000000011,0.7665828571428587,True,1,,
2409,5845,146.028351,146.008047,10.1.1.40,10.1.1.24,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,6,,1,,No,No,False,,False,2206,5.367676000000017,0.7668108571428596,True,1,,
2410,5848,146.030054,146.00975,10.1.1.40,10.1.1.21,10.1.1.24,2,RREP,10.1.1.15,10.1.1.5,5,,1,,No,No,False,,False,2206,5.369379000000009,0.8948965000000015,True,1,,
2411,5850,146.031391,146.011087,10.1.1.40,10.1.1.24,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,6,,1,,No,No,False,,False,2206,5.370716000000016,0.7672451428571451,True,1,,
2412,5852,146.032309,146.012005,10.1.1.40,10.1.1.24,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,6,,1,,No,No,False,,False,2206,5.371634,0.7673762857142857,True,1,,
2413,5856,146.057653,146.037349,10.1.1.40,10.1.1.21,10.1.1.24,2,RREP,10.1.1.15,10.1.1.5,6,,1,,No,No,False,,False,2206,5.3969780000000185,0.7709968571428598,True,1,,
2414,5858,146.05817,146.037866,10.1.1.40,10.1.1.24,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,7,,1,,No,No,False,,False,2206,5.397495000000021,0.6746868750000026,True,1,,
2415,5916,146.991673,146.971369,10.1.1.40,10.1.1.15,10.1.1.255,1,RREP,10.1.1.15,10.1.1.15,0,,19,,No,No,True,,,,,,,,,
2416,5917,146.995725,146.975421,10.1.1.40,10.1.1.41,10.1.1.255,1,RREP,10.1.1.41,10.1.1.41,0,,1,,No,No,True,,,,,,,,,
2417,5918,146.997979,146.977675,10.1.1.40,10.1.1.45,10.1.1.255,1,RREP,10.1.1.45,10.1.1.45,0,,1,,No,No,True,,,,,,,,,
2418,5919,147.000979,146.980675,10.1.1.40,10.1.1.24,10.1.1.255,1,RREP,10.1.1.24,10.1.1.24,0,,1,,No,No,True,,,,,,,,,
2419,5920,147.001286,146.980982,10.1.1.40,10.1.1.12,10.1.1.255,1,RREP,10.1.1.12,10.1.1.12,0,,33,,No,No,True,,,,,,,,,
2420,5921,147.001979,146.981675,10.1.1.40,10.1.1.49,10.1.1.255,1,RREP,10.1.1.49,10.1.1.49,0,,0,,No,No,True,,,,,,,,,
2421,5922,147.003979,146.983675,10.1.1.40,10.1.1.16,10.1.1.255,1,RREP,10.1.1.16,10.1.1.16,0,,26,,No,No,True,,,,,,,,,
2422,5923,147.007285,146.986981,10.1.1.40,10.1.1.21,10.1.1.255,1,RREP,10.1.1.21,10.1.1.21,0,,0,,No,No,True,,,,,,,,,
2423,5924,147.007592,146.987288,10.1.1.40,10.1.1.11,10.1.1.255,1,RREP,10.1.1.11,10.1.1.11,0,,25,,No,No,True,,,,,,,,,
2424,5925,147.009286,146.988982,10.1.1.40,10.1.1.27,10.1.1.255,1,RREP,10.1.1.27,10.1.1.27,0,,0,,No,No,True,,,,,,,,,
2425,5950,147.030092,147.009788,10.1.1.40,10.1.1.21,10.1.1.24,1,RERR,,10.1.1.5,1,,1,,No,No,,,,,,,,,,
2426,5953,147.036819,147.016515,10.1.1.40,10.1.1.21,10.1.1.24,1,RERR,,10.1.1.5,1,,1,,No,No,,,,,,,,,,
2427,5955,147.037531,147.017227,10.1.1.40,10.1.1.21,10.1.1.24,1,RERR,,10.1.1.5,1,,1,,No,No,,,,,,,,,,
2428,5957,147.03839,147.018086,10.1.1.40,10.1.1.24,10.1.1.15,1,RERR,,10.1.1.5,1,,1,,No,No,,,,,,,,,,
2429,5959,147.042117,147.021813,10.1.1.40,10.1.1.24,10.1.1.15,1,RERR,,10.1.1.5,1,,1,,No,No,,,,,,,,,,
2430,5961,147.043209,147.022905,10.1.1.40,10.1.1.24,10.1.1.15,1,RERR,,10.1.1.5,1,,1,,No,No,,,,,,,,,,
2431,5973,147.163912,147.143608,10.1.1.40,10.1.1.16,10.1.1.255,10,RREQ,10.1.1.16,10.1.1.6,0,27,1,27,No,No,,True,,2559,,,,,,
2432,5974,147.164216,147.143912,10.1.1.40,10.1.1.11,10.1.1.16,1,RREP,10.1.1.16,10.1.1.6,7,,1,,No,No,False,,False,2286,4.288304000000011,0.5360380000000013,True,1,,
2433,5979,147.169537,147.149233,10.1.1.40,10.1.1.41,10.1.1.255,9,RREQ,10.1.1.16,10.1.1.6,1,27,1,27,No,No,,False,,,,,,,,
2434,5980,147.17018,147.149876,10.1.1.40,10.1.1.49,10.1.1.255,9,RREQ,10.1.1.16,10.1.1.6,1,27,1,27,No,No,,False,,,,,,,,
2435,5991,147.248675,147.228371,10.1.1.40,10.1.1.15,10.1.1.255,8,RREQ,10.1.1.15,10.1.1.5,0,20,1,20,No,No,,True,,,,,,,,
2436,5992,147.249981,147.229677,10.1.1.40,10.1.1.16,10.1.1.255,7,RREQ,10.1.1.15,10.1.1.5,1,20,1,20,No,No,,False,,,,,,,,
2437,5993,147.252287,147.231983,10.1.1.40,10.1.1.21,10.1.1.255,6,RREQ,10.1.1.15,10.1.1.5,2,20,1,20,No,No,,False,,,,,,,,
2438,5994,147.254288,147.233984,10.1.1.40,10.1.1.11,10.1.1.255,6,RREQ,10.1.1.15,10.1.1.5,2,20,1,20,No,No,,False,,,,,,,,
2439,5995,147.256604,147.2363,10.1.1.40,10.1.1.41,10.1.1.255,7,RREQ,10.1.1.15,10.1.1.5,1,20,1,20,No,No,,False,,,,,,,,
2440,5996,147.257727,147.237423,10.1.1.40,10.1.1.49,10.1.1.255,7,RREQ,10.1.1.15,10.1.1.5,1,20,1,20,No,No,,False,,,,,,,,
2441,5997,147.258981,147.238677,10.1.1.40,10.1.1.24,10.1.1.255,7,RREQ,10.1.1.15,10.1.1.5,1,20,1,20,No,No,,False,,,,,,,,
2442,6002,147.263587,147.243283,10.1.1.40,10.1.1.16,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,5,,1,,No,No,False,,False,2396,1.2679119999999955,0.2113186666666659,True,1,,
2443,6004,147.2649,147.244596,10.1.1.40,10.1.1.12,10.1.1.255,4,RREQ,10.1.1.15,10.1.1.5,4,20,1,20,No,No,,False,,,,,,,,
2444,6006,147.26987,147.249566,10.1.1.40,10.1.1.16,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,4,,1,,No,No,False,,False,2396,1.2741949999999918,0.2548389999999984,True,1,,
2445,6009,147.272017,147.251713,10.1.1.40,10.1.1.16,10.1.1.15,1,RREP,10.1.1.15,10.1.1.5,5,,1,,No,No,False,,False,2396,1.2763419999999996,0.21272366666666662,True,1,,
2446,6033,147.450718,147.430414,10.1.1.40,10.1.1.11,10.1.1.16,1,RERR,,10.1.1.6,1,,1,,No,No,,,,,,,,,,
2447,6050,147.661912,147.641608,10.1.1.40,10.1.1.16,10.1.1.255,10,RREQ,10.1.1.16,10.1.1.6,0,28,1,28,No,No,,True,,,,,,,,
2448,6051,147.662218,147.641914,10.1.1.40,10.1.1.15,10.1.1.255,9,RREQ,10.1.1.16,10.1.1.6,1,28,1,28,No,No,,False,,,,,,,,
2449,6052,147.665962,147.645658,10.1.1.40,10.1.1.41,10.1.1.255,9,RREQ,10.1.1.16,10.1.1.6,1,28,1,28,No,No,,False,,,,,,,,
2450,6054,147.668183,147.647879,10.1.1.40,10.1.1.49,10.1.1.255,9,RREQ,10.1.1.16,10.1.1.6,1,28,1,28,No,No,,False,,,,,,,,
2451,6055,147.668489,147.648185,10.1.1.40,10.1.1.24,10.1.1.255,9,RREQ,10.1.1.16,10.1.1.6,1,28,1,28,No,No,,False,,,,,,,,
2452,6057,147.670218,147.649914,10.1.1.40,10.1.1.21,10.1.1.255,9,RREQ,10.1.1.16,10.1.1.6,1,28,1,28,No,No,,False,,,,,,,,
2453,6058,147.671218,147.650914,10.1.1.40,10.1.1.11,10.1.1.255,9,RREQ,10.1.1.16,10.1.1.6,1,28,1,28,No,No,,False,,,,,,,,
2454,6062,147.675524,147.65522,10.1.1.40,10.1.1.27,10.1.1.255,8,RREQ,10.1.1.16,10.1.1.6,2,28,1,28,No,No,,False,,,,,,,,
2455,6085,148.01859,147.998286,10.1.1.40,10.1.1.45,10.1.1.13,1,RERR,,10.1.1.34,2,,1,,No,No,,,,,,,,,,
2456,6099,148.189984,148.16968,10.1.1.40,10.1.1.16,10.1.1.15,1,RERR,,10.1.1.5,1,,0,,No,No,,,,,,,,,,
2457,6101,148.196654,148.17635,10.1.1.40,10.1.1.24,10.1.1.255,1,RREQ,10.1.1.46,10.1.1.30,3,5,3,5,No,No,,False,,,,,,,,
2458,6104,148.244675,148.224371,10.1.1.40,10.1.1.15,10.1.1.255,7,RREQ,10.1.1.15,10.1.1.5,0,21,1,21,No,No,,True,,2751,,,,,,
2459,6105,148.245981,148.225677,10.1.1.40,10.1.1.16,10.1.1.255,6,RREQ,10.1.1.15,10.1.1.5,1,21,1,21,No,No,,False,,,,,,,,
2460,6106,148.246981,148.226677,10.1.1.40,10.1.1.49,10.1.1.255,6,RREQ,10.1.1.15,10.1.1.5,1,21,1,21,No,No,,False,,,,,,,,
2461,6107,148.249981,148.229677,10.1.1.40,10.1.1.24,10.1.1.255,6,RREQ,10.1.1.15,10.1.1.5,1,21,1,21,No,No,,False,,,,,,,,
2462,6108,148.250594,148.23029,10.1.1.40,10.1.1.27,10.1.1.255,4,RREQ,10.1.1.15,10.1.1.5,3,21,1,21,No,No,,False,,,,,,,,
2463,6109,148.250725,148.230421,10.1.1.40,10.1.1.41,10.1.1.255,6,RREQ,10.1.1.15,10.1.1.5,1,21,1,21,No,No,,False,,,,,,,,
2464,6110,148.251287,148.230983,10.1.1.40,10.1.1.21,10.1.1.255,5,RREQ,10.1.1.15,10.1.1.5,2,21,1,21,No,No,,False,,,,,,,,
2465,6111,148.260594,148.24029,10.1.1.40,10.1.1.12,10.1.1.255,4,RREQ,10.1.1.15,10.1.1.5,3,21,1,21,No,No,,False,,,,,,,,
2466,6123,148.403912,148.383608,10.1.1.40,10.1.1.16,10.1.1.255,10,RREQ,10.1.1.16,10.1.1.6,0,29,1,29,No,No,,True,,2727,,,,,,
2467,6124,148.404962,148.384658,10.1.1.40,10.1.1.41,10.1.1.255,9,RREQ,10.1.1.16,10.1.1.6,1,29,1,29,No,No,,False,,,,,,,,
2468,6125,148.406218,148.385914,10.1.1.40,10.1.1.49,10.1.1.255,9,RREQ,10.1.1.16,10.1.1.6,1,29,1,29,No,No,,False,,,,,,,,
2469,6126,148.409218,148.388914,10.1.1.40,10.1.1.11,10.1.1.255,9,RREQ,10.1.1.16,10.1.1.6,1,29,1,29,No,No,,False,,,,,,,,
2470,6127,148.410218,148.389914,10.1.1.40,10.1.1.24,10.1.1.255,9,RREQ,10.1.1.16,10.1.1.6,1,29,1,29,No,No,,False,,,,,,,,
2471,6128,148.412524,148.39222,10.1.1.40,10.1.1.27,10.1.1.255,8,RREQ,10.1.1.16,10.1.1.6,2,29,1,29,No,No,,False,,,,,,,,
2472,6129,148.413218,148.392914,10.1.1.40,10.1.1.21,10.1.1.255,9,RREQ,10.1.1.16,10.1.1.6,1,29,1,29,No,No,,False,,,,,,,,
2473,6130,148.413765,148.393461,10.1.1.40,10.1.1.12,10.1.1.255,8,RREQ,10.1.1.16,10.1.1.6,2,29,1,29,No,No,,False,,,,,,,,
2474,6159,148.893424,148.87312,10.1.1.40,10.1.1.11,10.1.1.255,1,RERR,,10.1.1.9,3,,6,,No,No,,,,,,,,,,
2475,6160,148.893722,148.873418,10.1.1.40,10.1.1.49,10.1.1.15,1,RERR,,10.1.1.5,1,,1,,No,No,,,,,,,,,,
2476,6163,148.963675,148.943371,10.1.1.40,10.1.1.15,10.1.1.255,35,RREQ,10.1.1.15,10.1.1.5,0,22,1,22,No,No,,True,,2835,,,,,,
2477,6164,148.964725,148.944421,10.1.1.40,10.1.1.41,10.1.1.255,34,RREQ,10.1.1.15,10.1.1.5,1,22,1,22,No,No,,False,,,,,,,,
2478,6165,148.965981,148.945677,10.1.1.40,10.1.1.24,10.1.1.255,34,RREQ,10.1.1.15,10.1.1.5,1,22,1,22,No,No,,False,,,,,,,,
2479,6166,148.968287,148.947983,10.1.1.40,10.1.1.21,10.1.1.255,33,RREQ,10.1.1.15,10.1.1.5,2,22,1,22,No,No,,False,,,,,,,,
2480,6167,148.970981,148.950677,10.1.1.40,10.1.1.16,10.1.1.255,34,RREQ,10.1.1.15,10.1.1.5,1,22,1,22,No,No,,False,,,,,,,,
2481,6168,148.972981,148.952677,10.1.1.40,10.1.1.49,10.1.1.255,34,RREQ,10.1.1.15,10.1.1.5,1,22,1,22,No,No,,False,,,,,,,,
2482,6169,148.973288,148.952984,10.1.1.40,10.1.1.27,10.1.1.255,33,RREQ,10.1.1.15,10.1.1.5,2,22,1,22,No,No,,False,,,,,,,,
2483,6170,148.975288,148.954984,10.1.1.40,10.1.1.11,10.1.1.255,33,RREQ,10.1.1.15,10.1.1.5,2,22,1,22,No,No,,False,,,,,,,,
